"","logFC.populationSTDI","logFC.populationSTGL2","logFC.populationSTGL3","logFC.populationSTIN","logFC.populationSTPO1","logFC.populationSTTO.BH","logCPM","LR","PValue","FDR"
"Sdiv_ptg000013l_1638-R",1.16380236548685,2.10247624201339,2.48269671935065,1.39618944124981,2.00149703234854,2.07460991048379,5.5874570693345,73.613729912569,7.40281203097418e-14,5.2151038398636e-13
"Sdiv_ptg000012l_0457-R",-0.422254510287754,0.790072071016413,-5.81024862729569,-0.233319030114156,-0.122365366654842,0.809053088125547,2.6024884231894,73.6076449537557,7.42417501305893e-14,5.22924632402898e-13
"Sdiv_ptg000002l_0176-R",-0.734356595184209,0.166936844982654,0.00797822352604868,-0.217365283174622,0.306190757265445,-0.943626954298735,7.36785823581828,73.5926032362754,7.47724776052295e-14,5.265714924797e-13
"Sdiv_ptg000013l_0862-R",-1.47002055031109,-0.852148201812128,-0.466897875378169,-0.49338904465526,-3.8093117978293,-0.957818569040085,4.67226859944151,73.5913840573191,7.48156603498037e-14,5.26784238627385e-13
"Sdiv_ptg000003l_2942-R",1.22329739504494,-0.924868826449824,-0.547855591340657,-7.23398249175755,-7.23398249175755,-1.25521393377876,1.6878194064315,73.5771083611189,7.53231553716624e-14,5.30265611480881e-13
"Sdiv_ptg000007l_1404-R",-0.608812818612153,-1.92645256672859,-2.21117148851628,-2.02066759396843,-0.380426567165297,-0.471122306571166,6.17916166840219,73.5660281405473,7.57194205294619e-14,5.32962868784768e-13
"Sdiv_ptg000013l_0631-R",-1.17810325376475,1.71789765837129,1.42383397838805,1.36830697352755,1.16668302204132,0.159222315863341,4.35293803594736,73.5515891961621,7.62389298298475e-14,5.36526513807762e-13
"Sdiv_ptg000014l_1436-R",-1.41798614784979,0.362430228651782,-1.04474031946106,0.603531490568059,0.231764521755162,-1.97056208354809,4.06594459746708,73.5492353517386,7.63239572341764e-14,5.37031815534737e-13
"Sdiv_ptg000004l_1524-R",1.06149716290437,2.15954119127139,1.66923156624215,1.67038027495639,2.3613149820355,1.53508629043532,5.47621696849063,73.5471610089,7.63989667452246e-14,5.37466466329971e-13
"Sdiv_ptg000002l_1017-R",1.33345402879011,1.55251684870009,0.791615961927385,1.02206803590757,0.880273747352331,1.74810805984946,7.75469411759207,73.5396661707034,7.66705986148555e-14,5.39283964551329e-13
"Sdiv_ptg000009l_0278-R",0.276269863205031,1.36790956944857,0.9214034462813,0.890960929882665,0.555634630111119,1.03722558608032,6.53164253300316,73.5296952808607,7.70334641537463e-14,5.41742439457399e-13
"Sdiv_ptg000010l_1860-R",-1.3450145019878,-2.36172924722828,-2.8113855133544,-0.667722152339014,-2.16548806892428,-1.07680355247381,3.83554809202518,73.5284469517733,7.70790145700348e-14,5.41968911797547e-13
"Sdiv_ptg000022l_0482-R",-0.203148980241297,-1.35077265602858,-1.81314944462219,-1.36757905050605,0.0152387262797665,0.0385299729773645,4.97679995706115,73.5205375093827,7.73682487238395e-14,5.43908432770123e-13
"Sdiv_ptg000022l_2046-R",0.059557342866379,-0.983476289543642,-0.50652606701028,-1.22525035460216,-0.656449732568683,-2.38972924705704,6.39215988965397,73.5138963837872,7.7611939551457e-14,5.45527162441832e-13
"Sdiv_ptg000001l_1791-R",0.761248104294894,1.72939366394139,2.50931092899695,2.21270331208682,1.92984965282168,0.190219514576289,4.15939519483267,73.5013578015203,7.8074124162265e-14,5.4868083865229e-13
"Sdiv_ptg000018l_0288-R",-0.121721236346901,-0.398980609530688,-1.72995026540663,-0.548731205858499,-0.161941415214172,-0.477536530020515,5.23238449827746,73.4972587668494,7.82258138910788e-14,5.49651738858132e-13
"Sdiv_ptg000001l_2141-R",0.894756391749161,1.04843514653037,-0.0829674912798221,0.643296956867665,-3.65846301101886,1.64155812355432,4.11648087134675,73.4937486272992,7.8355944703456e-14,5.50470846129504e-13
"Sdiv_ptg000012l_0478-R",2.0946938048041,2.02228828795754,1.36742002121266,0.959757595534867,1.41402324371589,1.69731295320194,7.61109938198084,73.4883392393573,7.85569093540799e-14,5.51787210038361e-13
"Sdiv_ptg000012l_0812-R",0.462172323384464,0.172494958625677,-0.286127254173851,-0.284200352881721,1.05892438833503,0.0507650392096825,6.49246028976036,73.4730123269122,7.91291199773759e-14,5.55710315773318e-13
"Sdiv_ptg000008l_1084-R",-0.0222419972470525,-1.26189402411193,-1.3116076829569,-1.36279571677683,-1.34030304110903,-1.66291476586773,6.60964435855074,73.4703973700791,7.92271607687015e-14,5.56302626694431e-13
"Sdiv_ptg000012l_1770-R",1.12554418265012,1.56771676822651,1.90507845275971,1.04760621866055,-6.8373195898783,2.4664487623196,2.54842747556607,73.4518729297827,7.99251664424883e-14,5.61106726930097e-13
"Sdiv_ptg000022l_1840-R",-2.03085210822907,1.29197834199761,-2.89307274912883,2.22664717346126,0.817913165520404,1.92891420614717,3.47299490523685,73.4435439026499,8.02410040476996e-14,5.63157282146572e-13
"Sdiv_ptg000010l_0417-R",8.48675954281251,3.34499185674394,0,0,5.47190960798422,8.07654041750094,1.33898020660289,73.4434390165385,8.02449892749856e-14,5.63157282146572e-13
"Sdiv_ptg000022l_0063-R",0.30856457043006,1.44746200159233,0.481902764228662,1.0394616568426,0.198067623104524,0.665785354177454,6.98556566541166,73.4404601558586,8.03582558886377e-14,5.63854732782793e-13
"Sdiv_ptg000014l_1416-R",-1.54988498118113,-2.81286378256526,-5.71288360158028,-2.309507255052,-7.64808116891909,-9.28403345064977,1.98405953015111,73.4359449908593,8.05302425371616e-14,5.64963895726327e-13
"Sdiv_ptg000009l_1910-R",-0.814071015953814,-0.456277336072888,-0.968988162677577,-0.273263517832215,0.142199935553587,-2.24831987035497,5.75804929190987,73.4316077021165,8.06957997959533e-14,5.66027577563392e-13
"Sdiv_ptg000027l_0160-R",0.0798562023074617,-1.01588547170827,-2.10222777543213,-0.348901434193446,-1.17283651105689,-1.04104532906809,4.37962895929392,73.4272225208206,8.08635306235177e-14,5.67106135491979e-13
"Sdiv_ptg000013l_2113-R",1.44080696529013,-0.472287928149286,-1.97974864956468,0.223319676247197,0.151135604784336,0.101950232083797,4.64127937053296,73.41468263964,8.13450977386875e-14,5.7038491431137e-13
"Sdiv_ptg000009l_2834-R",0.101462659465905,-1.45736555287296,-1.82811289306144,-0.505531610275307,-3.72430683554829,-2.37672701709527,3.29012222522835,73.3954494274203,8.20892774761491e-14,5.75503660427574e-13
"Sdiv_ptg000022l_0290-R",1.97024893584103,2.008527716553,3.44812884950428,2.68334520405492,2.68745048901188,3.13545151954456,3.88424294640258,73.3891002476476,8.23364319716245e-14,5.77136743766578e-13
"Sdiv_ptg000005l_1828-R",-0.0929639234014625,-7.16919232097467,-7.16919232097467,-5.10042655168805,1.62331052653687,-0.971303092180967,1.59113419971872,73.3869098248991,8.24218708089011e-14,5.77635914060449e-13
"Sdiv_ptg000010l_0766-R",1.64389479198984,-1.03105683228774,-0.861301322404774,-0.443416843356463,0.457204445446521,-0.54908259272238,3.84150140976894,73.3818573988037,8.26192816328809e-14,5.78919508194092e-13
"Sdiv_ptg000022l_0274-R",-1.87595430969158,-1.71797911334729,-1.71166366898232,-1.68272731395344,-2.15125315180876,-0.678418211090949,4.84898477611628,73.3575328510929,8.35763296834835e-14,5.8552457610896e-13
"Sdiv_ptg000003l_0770-R",-0.793808209078225,-1.74288904179051,-9.53890766592819,-2.32298099254547,-3.20593581459543,-0.410693265500649,2.68718504391072,73.3362226472382,8.4423870421252e-14,5.91360304006445e-13
"Sdiv_ptg000004l_1943-R",0.0412414193563704,-0.0955978304111724,-1.30797666499,-0.662666407162629,-0.24508903821748,0.0998876668850285,5.56372568124588,73.3276713161477,8.47663782519984e-14,5.93657046447162e-13
"Sdiv_ptg000001l_1148-R",0.17191816695841,1.2194818942607,1.19277005773425,0.521902565502726,1.3661356721808,0.147483881889064,5.44412491908798,73.3222069251174,8.49859705516466e-14,5.95092312505633e-13
"Sdiv_ptg000005l_1101-R",0.762979172081464,0,0,0,7.23542016887666,0,-0.215959004330146,73.3173962481941,8.51797627291444e-14,5.96346456099938e-13
"Sdiv_ptg000010l_0961-R",-0.72558596761986,-1.27090622972036,-0.601766082165655,-2.05029109225295,0.0700975275258652,-0.511263659933789,6.19449703694664,73.3148267607347,8.52834520576594e-14,5.969694628949e-13
"Sdiv_ptg000003l_0033-R",-0.777517942229641,1.46106162083699,1.30687016494063,1.51289021773926,-0.268663630227619,0.15568430134647,4.13692400016895,73.3143761740313,8.5301648057153e-14,5.96993919512023e-13
"Sdiv_ptg000013l_0515-R",-1.82203259381859,-0.203865698405729,-2.22596751944468,-0.735088510431401,-4.20566003966919,-1.1219300150116,5.02631374419972,73.3125278709458,8.53763284728145e-14,5.97413612608496e-13
"Sdiv_ptg000001l_1703-R",-0.816287090001228,1.75133003688037,0.567453262056619,0.860041184309735,0.669045239470873,0.539254951255893,4.78157861583815,73.3099849893822,8.54791799272049e-14,5.98030251572033e-13
"Sdiv_ptg000007l_0517-R",4.51631859874287,2.84692222129556,3.25920724174741,0,0,9.67629154537615,0.249157341067577,73.2955902807164,8.60637366047746e-14,6.02016208195259e-13
"Sdiv_ptg000022l_1274-R",-1.15945321153827,-1.39083626571649,-1.14548503167233,-1.30760628319536,-1.54474900683084,-2.17394585130235,5.61482970547646,73.2840275591256,8.65361780700359e-14,6.05216680453303e-13
"Sdiv_ptg000001l_1910-R",0.493562602734789,2.69332720606457,1.29422503115705,2.2045151926345,2.30375000421947,1.67223319336914,4.17336645296011,73.2493663560394,8.79679723655978e-14,6.15124416372906e-13
"Sdiv_ptg000022l_1074-R",1.95547774675551,1.0576264556625,-4.30909939884702,2.78328923520759,-5.96840694287176,1.21962227923967,1.74003187192745,73.2479547989735,8.80267799435749e-14,6.15429653303857e-13
"Sdiv_ptg000012l_0964-R",-0.920082715315249,0.104746798129112,0.455572192870385,-1.56332065242827,0.331154670117301,0.0540976643832222,5.29364353840782,73.2441821410401,8.81841472324147e-14,6.16423736016428e-13
"Sdiv_ptg000013l_2055-R",0.811239188094484,1.96000013783385,1.68370927581814,0.259437063430017,-1.26389884687355,-0.361877847351527,2.8303536446658,73.2378267840136,8.84498809562084e-14,6.18174847867091e-13
"Sdiv_ptg000022l_0522-R",1.52413203470945,0.07502018201724,0.00259962480887847,0.58901888252039,-0.706583544897698,0.462995723795316,5.27682013755281,73.2337010456423,8.86228164463814e-14,6.1927690322178e-13
"Sdiv_ptg000009l_0108-R",-1.44855357655311,0.287117897642462,-0.463273630586889,-1.14923814150468,-0.688859211289142,-1.03369903344091,5.20972719057756,73.2307825784758,8.87453514769695e-14,6.20026452524746e-13
"Sdiv_ptg000013l_2019-R",2.31504684802711,5.66233907074966,4.54634604173026,6.06782720843406,3.07562612052299,2.35282712789695,3.24268722783666,73.207658737508,8.97222300929466e-14,6.26743656486184e-13
"Sdiv_ptg000002l_1334-R",-0.944652468396395,0.257376345605892,-0.14867545485309,-0.139386576626295,-0.169514233558203,-0.2905687515417,6.83591147072572,73.2062174576866,8.97834719273946e-14,6.27048814628428e-13
"Sdiv_ptg000022l_1855-R",0.72331466107288,-0.744271694844723,-1.10341960388957,0.203178740121907,0.614072579894208,-0.201369307587005,5.25461294510297,73.2059039238915,8.97967999080015e-14,6.27048814628428e-13
"Sdiv_ptg000010l_1484-R",0,0,0,0,7.66694550567037,0,0.124039774968745,73.1947081154059,9.02740184268579e-14,6.30272832228506e-13
"Sdiv_ptg000013l_2084-R",0.534278324841546,2.77025084990882,2.99119731246554,2.5364741655301,0.257696750139974,1.79074183368526,3.96513298361041,73.1934211210809,9.03290382512916e-14,6.30548552042624e-13
"Sdiv_ptg000008l_0676-R",0.738779131155733,-3.70176875992887,-2.93771285806403,-2.91459090885787,-7.28639656986025,-3.78251700096551,1.18846222430367,73.1714446795004,9.12737289417559e-14,6.37033523102259e-13
"Sdiv_ptg000008l_0647-R",-0.687106056735094,-2.25815305658504,-0.747021359723535,-2.23622613898739,0.0519119476334729,-1.13942263611549,3.62692980455625,73.1640274045252,9.15947931142148e-14,6.39164490324077e-13
"Sdiv_ptg000008l_1473-R",2.12793927679297,0.833057477126281,1.2013091301924,0.667509426205241,0.945654838406583,2.35727900508234,4.93834727936263,73.150618659676,9.21780684720728e-14,6.43124166387799e-13
"Sdiv_ptg000009l_2068-R",2.25592760889699,-7.40895213659936,-2.6913546623022,-7.40895213659936,-1.43447034874532,-1.68864996311122,2.31328765105649,73.1482119395334,9.2283151757379e-14,6.43746720539449e-13
"Sdiv_ptg000002l_0365-R",-0.231695225882868,0.821354593495693,-0.750450303088232,0.828598612780041,0.704591485219279,-0.955650366222538,4.839331550261,73.1449818891357,9.2424371658979e-14,6.44621098520182e-13
"Sdiv_ptg000005l_0481-R",-0.360658305773027,-1.27499685824946,-1.08794976640964,-1.27669963161303,-0.671991044322371,-1.48401356578143,6.42693293703189,73.1437393342189,9.24787544150645e-14,6.44889627645219e-13
"Sdiv_ptg000007l_1537-R",0.489891499093693,1.95105059434281,1.98842439106778,1.47151625822149,2.14896486188125,-0.455443192880424,3.6601298218583,73.1414023056528,9.25811254402235e-14,6.45492647600569e-13
"Sdiv_ptg000007l_1161-R",0.166448772309054,0.966620178134122,0.315802454434161,0.677056511458303,1.08706594722373,0.979700553708299,7.72533989991228,73.1395701980081,9.26614580567919e-14,6.45941831047912e-13
"Sdiv_ptg000010l_2263-R",-1.01410198052424,0.821267369846272,0.341418852740248,0.94989532588945,0.201083299144882,-0.00540558447634978,6.04117056879415,73.1336539447925,9.29213441648195e-14,6.47642310531524e-13
"Sdiv_ptg000022l_1182-R",-0.220235113634789,-2.76522619067515,-0.985936302531172,-1.48949696497018,-0.679530647298721,-2.94497947542631,4.62319923761141,73.1248831836801,9.33079613619084e-14,6.50225343926832e-13
"Sdiv_ptg000014l_1465-R",1.13324924058432,1.92626937992509,1.12211777712219,1.18319938757748,1.86873320856977,2.10756376469182,5.45490262952725,73.1160836741224,9.36974597561737e-14,6.52827565349895e-13
"Sdiv_ptg000003l_1083-R",0.831632598567423,-0.515434574559379,-0.216309088469582,-0.439421058452425,-0.117196567288174,0.845923407614166,5.1725809404128,73.1121015518626,9.38742561386646e-14,6.53947168427966e-13
"Sdiv_ptg000001l_2024-R",0.26116092760693,-0.249412141593872,0.534585904935623,1.12987107782793,1.33079845607867,-0.310133102502123,8.24546462547389,73.1079407753221,9.40593401557767e-14,6.55124110868863e-13
"Sdiv_ptg000007l_1616-R",0.0990029814491488,-1.1710677846363,-1.29432856428124,-2.19806576645341,-1.45014727986644,0.621810860016885,4.23761222101594,73.1019404374378,9.43268952188996e-14,6.56874962657972e-13
"Sdiv_ptg000010l_1844-R",0.137669806264401,-0.91377684442842,-0.888384647477535,-0.863239199197233,-0.78372834416659,-0.915923336461171,8.8305155365852,73.0974060606899,9.4529587034433e-14,6.58173595871088e-13
"Sdiv_ptg000013l_0562-R",-5.92156903554561,1.49122356698143,1.43564235520551,0.923182830204715,-0.219100142203866,0.808936126812671,2.42587548497839,73.089778085433,9.48715478059038e-14,6.60441294395085e-13
"Sdiv_ptg000001l_2207-R",0.945730135059201,1.97339138775631,2.09534288579993,1.98356901412439,1.63629315352966,1.62826437121167,5.02121059174901,73.0840000339394,9.51313986931614e-14,6.62136711576022e-13
"Sdiv_ptg000022l_1247-R",-0.187400512495292,-0.155474133842717,-1.08514872099789,-0.646790431001673,0.301649856143983,-0.599992577288801,6.99647480146166,73.0772671144142,9.54350885479571e-14,6.6413662477778e-13
"Sdiv_ptg000005l_0072-R",7.10304274111349,1.92285548232688,0,0,2.36391689462401,8.02017064666793,0.397136927248915,73.071263192323,9.57067131241287e-14,6.65912747278679e-13
"Sdiv_ptg000009l_2468-R",0.806000037437664,2.3121987284457,2.88478900470546,5.43919763395616,2.08928434407317,-5.37828591692632,2.98831838627267,73.0686973283496,9.58230311554122e-14,6.66607847027012e-13
"Sdiv_ptg000016l_0057-R",1.8976724029944,1.89911740499003,1.58116318907374,0.667734034928212,0.746461490828905,2.37980781819696,7.09626804312909,73.0613283433197,9.61578739001142e-14,6.68822649466947e-13
"Sdiv_ptg000003l_2727-R",-0.896029651304454,-1.15760505897404,-1.20747744698937,-1.12676948807276,-1.77455967988472,-1.03404573424164,9.02079852734428,73.0382615435173,9.72135874339822e-14,6.76049825542778e-13
"Sdiv_ptg000003l_1889-R",-0.383821282720895,-0.0988082178650335,0.638398127479018,0.482134749555991,0.840472368128117,-0.742843300762835,5.35632292059227,73.0370142834975,9.72710002574575e-14,6.76280263099723e-13
"Sdiv_ptg000008l_0043-R",0.342360610426143,1.21668481044278,1.01372858485588,0.795315076222096,0.0372761962540134,-0.00362055397750615,5.6863854640969,73.036818121095,9.72800329203931e-14,6.76280263099723e-13
"Sdiv_ptg000015l_1955-R",1.13684697472539,3.61819364761602,5.43748597125463,5.50979047588815,-3.00180587001938,4.08006900730378,1.69364783963734,73.0270177408135,9.77323773688796e-14,6.79308612708101e-13
"Sdiv_ptg000007l_0206-R",0.618343030975313,-0.456767625440638,-0.672494801990177,-1.4526367259906,-0.905458685311349,-0.829720542248878,5.24512409418557,73.0235034329711,9.78950941121707e-14,6.80323154461545e-13
"Sdiv_ptg000022l_1630-R",2.34489270044562,1.84508950050621,2.43317251186355,2.39673725668925,3.24881080074702,0.851625776090899,3.86131951338133,73.0187994736339,9.81133165736787e-14,6.81723020669199e-13
"Sdiv_ptg000004l_1769-R",-1.06290851167409,-1.52988218718333,-1.44827773700307,-1.6907546085102,-1.27356818356077,-1.5192233002465,8.09782372358193,73.0011701210814,9.89354936990039e-14,6.87318162043071e-13
"Sdiv_ptg000004l_1692-R",-0.975751600350859,-0.221857737043322,0.154589055004477,0.637363521195442,-0.920991921946747,-0.588741627826914,6.95019224635867,72.9990082859535,9.90367871640011e-14,6.87904170301305e-13
"Sdiv_ptg000022l_1486-R",-0.610256719509218,0.563646815880865,-6.46675781121983,0.275550352047947,-0.466065467484067,-0.27466374052066,2.3941779068451,72.9872240479112,9.95907646428594e-14,6.91633759036762e-13
"Sdiv_ptg000010l_1541-R",1.29222464126767,0.0802199527772083,0.693333056055671,0.341194472333677,0.978668237037972,0.521003503776043,10.0346267104185,72.9850983214383,9.96910240036805e-14,6.92211648545392e-13
"Sdiv_ptg000013l_0826-R",0.292650483400577,2.2577471014748,1.92940945205197,2.34644096895575,2.85840409691827,2.53005911421741,4.95519349900013,72.9762498684268,1.00109443006995e-13,6.94998126644221e-13
"Sdiv_ptg000014l_0585-R",0.335130533229084,-1.3625825703177,-0.446009185783562,0.830813450044745,1.58663781938896,-0.332139438936179,4.06326715094796,72.9747948980608,1.00178412217766e-13,6.95358052395657e-13
"Sdiv_ptg000012l_2134-R",1.04757570521825,1.70998353720379,1.67757435635835,2.12281261094687,2.01148375221255,1.37534808624562,5.44934402054184,72.9739270138285,1.0021957467361e-13,6.95524875952246e-13
"Sdiv_ptg000003l_1809-R",-1.65099339657918,0.600940465228637,0.242960053007321,-0.750857612189533,-4.02883658229248,-3.04581461674971,3.13286202688966,72.9637160297988,1.00705136381745e-13,6.98775250840252e-13
"Sdiv_ptg000007l_0080-R",-0.131954108950679,1.47756151625443,1.23502349529951,0.254178326401212,3.53875238156994,2.49778898625956,3.19428883171952,72.954177272017,1.01160853505583e-13,7.01817464112027e-13
